trans_num,cc_num,merchant,category,amt,trans_date_trans_time,city,state,is_fraud
TXN-001429,8695001428,Merchant_misc_net_31,misc_net,97.8,2024-11-29 23:18:00,Seattle,WA,1
TXN-001430,3682001429,Merchant_misc_net_39,misc_net,70.13,2024-11-30 15:56:00,Seattle,WA,0
TXN-001431,6724001430,Merchant_personal_care_22,personal_care,255.6,2024-12-01 20:02:00,Philadelphia,PA,0
TXN-001432,9034001431,Merchant_misc_net_42,misc_net,387.75,2024-12-02 08:04:00,Philadelphia,PA,0
TXN-001433,7281001432,Merchant_personal_care_29,personal_care,127.21,2024-12-03 15:42:00,New York,NY,0
TXN-001434,9792001433,Merchant_misc_net_28,misc_net,315.52,2024-12-04 18:34:00,Los Angeles,CA,0
TXN-001435,5480001434,Merchant_home_26,home,131.88,2024-12-05 16:53:00,New York,NY,0
TXN-001436,3082001435,Merchant_travel_26,travel,109.81,2024-12-06 18:00:00,Atlanta,GA,0
TXN-001437,8348001436,Merchant_misc_net_26,misc_net,180.55,2024-12-07 17:13:00,Seattle,WA,0
TXN-001438,3412001437,Merchant_health_fitness_43,health_fitness,137.6,2024-12-08 09:51:00,Los Angeles,CA,0
TXN-001439,5103001438,Merchant_health_fitness_8,health_fitness,304.94,2024-12-09 17:42:00,Houston,TX,0
TXN-001440,9929001439,Merchant_misc_net_11,misc_net,576.37,2024-12-10 03:32:00,Seattle,WA,1
TXN-001441,6607001440,Merchant_misc_net_27,misc_net,93.13,2024-12-11 18:56:00,Columbus,OH,0
TXN-001442,2618001441,Merchant_health_fitness_32,health_fitness,16.92,2024-12-12 11:06:00,Miami,FL,0
TXN-001443,8159001442,Merchant_misc_pos_44,misc_pos,82.39,2024-12-13 09:39:00,Charlotte,NC,0
TXN-001444,6167001443,Merchant_shopping_net_6,shopping_net,14258.51,2024-12-14 02:11:00,Charlotte,NC,1
TXN-001445,1873001444,Merchant_misc_net_25,misc_net,301.3,2024-12-15 14:35:00,Columbus,OH,0
TXN-001446,8478001445,Merchant_travel_26,travel,202.04,2024-12-16 13:27:00,Chicago,IL,0
TXN-001447,7280001446,Merchant_grocery_pos_28,grocery_pos,340.06,2024-12-17 18:56:00,Philadelphia,PA,0
TXN-001448,8858001447,Merchant_entertainment_35,entertainment,332.01,2024-12-18 14:40:00,Columbus,OH,0
TXN-001449,8872001448,Merchant_food_dining_29,food_dining,394.34,2024-12-19 14:43:00,Seattle,WA,0
TXN-001450,3020001449,Merchant_food_dining_5,food_dining,32.37,2024-12-20 14:41:00,Chicago,IL,0
TXN-001451,5227001450,Merchant_food_dining_1,food_dining,48.91,2024-12-21 18:29:00,Philadelphia,PA,0
TXN-001452,7877001451,Merchant_misc_net_39,misc_net,12783.15,2024-12-22 22:00:00,Seattle,WA,1
TXN-001453,7026001452,Merchant_food_dining_36,food_dining,61.19,2024-12-23 13:20:00,New York,NY,0
TXN-001454,9825001453,Merchant_misc_pos_38,misc_pos,226.72,2024-12-24 10:34:00,Charlotte,NC,0
TXN-001455,7097001454,Merchant_home_10,home,259.99,2024-12-25 15:26:00,Los Angeles,CA,0
TXN-001456,2583001455,Merchant_shopping_pos_17,shopping_pos,7713.89,2024-12-26 04:48:00,Atlanta,GA,1
TXN-001457,5568001456,Merchant_misc_pos_32,misc_pos,121.82,2024-12-27 15:06:00,Atlanta,GA,0
TXN-001458,6074001457,Merchant_grocery_pos_1,grocery_pos,11.94,2024-12-28 17:22:00,Seattle,WA,0
TXN-001459,2524001458,Merchant_grocery_pos_22,grocery_pos,76.03,2024-12-29 01:52:00,Los Angeles,CA,1
TXN-001460,7477001459,Merchant_food_dining_4,food_dining,399.42,2024-12-30 20:01:00,Chicago,IL,0
TXN-001461,9068001460,Merchant_food_dining_24,food_dining,311.92,2024-01-01 15:07:00,Philadelphia,PA,0
TXN-001462,7383001461,Merchant_kids_pets_48,kids_pets,18.94,2024-01-02 14:18:00,Houston,TX,0
TXN-001463,5170001462,Merchant_home_20,home,106.93,2024-01-03 20:28:00,Atlanta,GA,0
TXN-001464,7491001463,Merchant_misc_pos_33,misc_pos,159.23,2024-01-04 12:01:00,Philadelphia,PA,0
TXN-001465,8106001464,Merchant_shopping_net_29,shopping_net,376.73,2024-01-05 12:54:00,Charlotte,NC,0
TXN-001466,5647001465,Merchant_shopping_net_6,shopping_net,11706.43,2024-01-06 00:58:00,Seattle,WA,1
TXN-001467,4822001466,Merchant_entertainment_20,entertainment,335.03,2024-01-07 14:45:00,Miami,FL,0
TXN-001468,3386001467,Merchant_shopping_pos_49,shopping_pos,128.6,2024-01-08 10:14:00,Atlanta,GA,0
TXN-001469,6802001468,Merchant_misc_net_26,misc_net,75.65,2024-01-09 16:49:00,Chicago,IL,0
TXN-001470,5364001469,Merchant_health_fitness_33,health_fitness,336.67,2024-01-10 14:42:00,Atlanta,GA,0
TXN-001471,2667001470,Merchant_personal_care_48,personal_care,360.69,2024-01-11 20:35:00,Columbus,OH,0
TXN-001472,8408001471,Merchant_entertainment_3,entertainment,89.78,2024-01-12 16:54:00,Columbus,OH,0
TXN-001473,3241001472,Merchant_shopping_net_26,shopping_net,121.18,2024-01-13 16:33:00,Houston,TX,0
TXN-001474,1300001473,Merchant_grocery_pos_22,grocery_pos,12044.34,2024-01-14 03:13:00,Columbus,OH,1
TXN-001475,6269001474,Merchant_misc_pos_36,misc_pos,172.03,2024-01-15 11:51:00,Seattle,WA,0
TXN-001476,8969001475,Merchant_shopping_net_5,shopping_net,137.44,2024-01-16 09:45:00,Charlotte,NC,0
TXN-001477,5362001476,Merchant_food_dining_42,food_dining,298.94,2024-01-17 14:12:00,Atlanta,GA,0
TXN-001478,3247001477,Merchant_grocery_pos_46,grocery_pos,4260.79,2024-01-18 03:58:00,Philadelphia,PA,1
TXN-001479,7639001478,Merchant_kids_pets_4,kids_pets,348.25,2024-01-19 20:42:00,Charlotte,NC,0
TXN-001480,2578001479,Merchant_shopping_pos_1,shopping_pos,16.94,2024-01-20 09:49:00,Charlotte,NC,0
TXN-001481,5707001480,Merchant_food_dining_46,food_dining,327.43,2024-01-21 20:56:00,Columbus,OH,0
TXN-001482,6031001481,Merchant_health_fitness_39,health_fitness,62.9,2024-01-22 20:21:00,Seattle,WA,0
TXN-001483,8813001482,Merchant_misc_net_3,misc_net,14131.96,2024-01-23 01:23:00,New York,NY,1
TXN-001484,6349001483,Merchant_travel_8,travel,103.57,2024-01-24 09:04:00,Miami,FL,0
TXN-001485,6259001484,Merchant_travel_2,travel,222.28,2024-01-25 08:31:00,Chicago,IL,0
TXN-001486,9420001485,Merchant_shopping_pos_33,shopping_pos,221.81,2024-01-26 02:37:00,Columbus,OH,1
TXN-001487,3713001486,Merchant_personal_care_2,personal_care,236.18,2024-01-27 13:42:00,Seattle,WA,0
TXN-001488,1644001487,Merchant_health_fitness_32,health_fitness,45.07,2024-01-28 17:36:00,Chicago,IL,0
TXN-001489,3384001488,Merchant_travel_35,travel,292.03,2024-01-29 17:07:00,New York,NY,0
TXN-001490,1938001489,Merchant_kids_pets_9,kids_pets,383.12,2024-01-30 12:58:00,Columbus,OH,0
TXN-001491,6840001490,Merchant_misc_net_31,misc_net,4590.43,2024-01-31 01:11:00,Chicago,IL,1
TXN-001492,6500001491,Merchant_home_46,home,212.92,2024-02-01 16:54:00,Los Angeles,CA,0
TXN-001493,1378001492,Merchant_personal_care_7,personal_care,305.35,2024-02-02 13:27:00,Houston,TX,0
TXN-001494,3966001493,Merchant_misc_net_5,misc_net,275.35,2024-02-03 12:36:00,Philadelphia,PA,0
TXN-001495,7402001494,Merchant_kids_pets_43,kids_pets,141.28,2024-02-04 09:06:00,New York,NY,0
TXN-001496,7978001495,Merchant_travel_21,travel,291.23,2024-02-05 09:14:00,Chicago,IL,0
TXN-001497,8246001496,Merchant_personal_care_1,personal_care,101.47,2024-02-06 16:45:00,Seattle,WA,0
TXN-001498,7359001497,Merchant_shopping_pos_20,shopping_pos,362.8,2024-02-07 10:39:00,Los Angeles,CA,0
TXN-001499,5557001498,Merchant_gas_transport_12,gas_transport,320.72,2024-02-08 08:26:00,New York,NY,0
TXN-001500,6459001499,Merchant_home_13,home,171.1,2024-02-09 13:07:00,Charlotte,NC,0
TXN-001501,3456001500,Merchant_personal_care_12,personal_care,358.91,2024-02-10 17:13:00,Seattle,WA,0
TXN-001502,7072001501,Merchant_travel_7,travel,276.11,2024-02-11 16:48:00,Houston,TX,0
TXN-001503,7860001502,Merchant_personal_care_41,personal_care,159.45,2024-02-12 14:27:00,New York,NY,0
TXN-001504,5911001503,Merchant_misc_pos_35,misc_pos,87.18,2024-02-13 11:23:00,Chicago,IL,0
TXN-001505,1464001504,Merchant_misc_pos_11,misc_pos,18.13,2024-02-14 11:05:00,Columbus,OH,0
TXN-001506,5091001505,Merchant_health_fitness_45,health_fitness,389.39,2024-02-15 17:32:00,Columbus,OH,0
TXN-001507,9959001506,Merchant_shopping_net_12,shopping_net,4290.82,2024-02-16 01:36:00,New York,NY,1
TXN-001508,4018001507,Merchant_grocery_pos_6,grocery_pos,422.0,2024-02-17 22:11:00,Columbus,OH,1
TXN-001509,8712001508,Merchant_home_44,home,46.8,2024-02-18 18:14:00,Philadelphia,PA,0
TXN-001510,9054001509,Merchant_personal_care_44,personal_care,345.24,2024-02-19 17:22:00,Houston,TX,0
TXN-001511,8648001510,Merchant_travel_7,travel,210.8,2024-02-20 10:44:00,Los Angeles,CA,0
TXN-001512,3624001511,Merchant_gas_transport_2,gas_transport,28.86,2024-02-21 12:42:00,Charlotte,NC,0
TXN-001513,5174001512,Merchant_food_dining_10,food_dining,348.67,2024-02-22 11:04:00,Seattle,WA,0
TXN-001514,3692001513,Merchant_shopping_net_16,shopping_net,385.04,2024-02-23 16:20:00,Columbus,OH,0
TXN-001515,1936001514,Merchant_health_fitness_46,health_fitness,13.99,2024-02-24 17:55:00,Miami,FL,0
TXN-001516,4626001515,Merchant_food_dining_18,food_dining,128.41,2024-02-25 10:40:00,Houston,TX,0
TXN-001517,1595001516,Merchant_home_37,home,101.91,2024-02-26 14:12:00,Houston,TX,0
TXN-001518,8284001517,Merchant_food_dining_47,food_dining,14.35,2024-02-27 16:46:00,Houston,TX,0
TXN-001519,6363001518,Merchant_misc_net_17,misc_net,285.6,2024-02-28 20:23:00,Chicago,IL,0
TXN-001520,9384001519,Merchant_entertainment_6,entertainment,262.63,2024-02-29 16:54:00,New York,NY,0
TXN-001521,6553001520,Merchant_health_fitness_39,health_fitness,173.55,2024-03-01 20:35:00,Philadelphia,PA,0
TXN-001522,6875001521,Merchant_misc_net_7,misc_net,445.26,2024-03-02 04:50:00,Seattle,WA,1
TXN-001523,2639001522,Merchant_grocery_pos_19,grocery_pos,4786.84,2024-03-03 23:36:00,Charlotte,NC,1
TXN-001524,4239001523,Merchant_misc_net_7,misc_net,13491.68,2024-03-04 22:48:00,Seattle,WA,1
TXN-001525,7524001524,Merchant_misc_net_5,misc_net,316.57,2024-03-05 11:36:00,Miami,FL,0
TXN-001526,8065001525,Merchant_misc_net_31,misc_net,2295.07,2024-03-06 22:57:00,Seattle,WA,1
TXN-001527,9268001526,Merchant_personal_care_6,personal_care,153.87,2024-03-07 16:09:00,New York,NY,0
TXN-001528,5091001527,Merchant_grocery_pos_21,grocery_pos,7378.98,2024-03-08 23:31:00,Philadelphia,PA,1
TXN-001529,9645001528,Merchant_health_fitness_30,health_fitness,384.12,2024-03-09 20:38:00,Columbus,OH,0
TXN-001530,2892001529,Merchant_misc_net_2,misc_net,187.65,2024-03-10 18:15:00,New York,NY,0
TXN-001531,4271001530,Merchant_kids_pets_26,kids_pets,375.63,2024-03-11 12:40:00,Seattle,WA,0
TXN-001532,9732001531,Merchant_health_fitness_5,health_fitness,369.59,2024-03-12 17:51:00,Seattle,WA,0
TXN-001533,5426001532,Merchant_shopping_pos_18,shopping_pos,224.25,2024-03-13 20:10:00,Houston,TX,0
TXN-001534,2687001533,Merchant_entertainment_45,entertainment,91.18,2024-03-14 20:55:00,New York,NY,0
TXN-001535,5826001534,Merchant_grocery_pos_35,grocery_pos,277.23,2024-03-15 20:47:00,Columbus,OH,0
TXN-001536,9497001535,Merchant_grocery_pos_41,grocery_pos,207.73,2024-03-16 09:33:00,Houston,TX,0
TXN-001537,5959001536,Merchant_misc_pos_13,misc_pos,164.83,2024-03-17 15:01:00,Seattle,WA,0
TXN-001538,4600001537,Merchant_travel_21,travel,365.58,2024-03-18 19:58:00,Houston,TX,0
TXN-001539,5059001538,Merchant_misc_net_47,misc_net,115.29,2024-03-19 15:41:00,Atlanta,GA,0
TXN-001540,6203001539,Merchant_shopping_pos_4,shopping_pos,214.93,2024-03-20 10:53:00,Los Angeles,CA,0
TXN-001541,2359001540,Merchant_misc_net_36,misc_net,112.49,2024-03-21 12:20:00,Miami,FL,0
TXN-001542,2994001541,Merchant_home_17,home,286.03,2024-03-22 09:52:00,Seattle,WA,0
TXN-001543,3338001542,Merchant_shopping_pos_20,shopping_pos,399.55,2024-03-23 09:17:00,Chicago,IL,0
TXN-001544,7434001543,Merchant_gas_transport_30,gas_transport,245.63,2024-03-24 19:46:00,Atlanta,GA,0
TXN-001545,8622001544,Merchant_food_dining_2,food_dining,76.42,2024-03-25 15:24:00,New York,NY,0
TXN-001546,7873001545,Merchant_misc_net_1,misc_net,143.13,2024-03-26 18:06:00,Chicago,IL,0
TXN-001547,8224001546,Merchant_kids_pets_29,kids_pets,364.07,2024-03-27 15:10:00,Columbus,OH,0
TXN-001548,9716001547,Merchant_health_fitness_40,health_fitness,352.31,2024-03-28 08:13:00,Miami,FL,0
TXN-001549,8265001548,Merchant_health_fitness_29,health_fitness,52.37,2024-03-29 17:25:00,New York,NY,0
TXN-001550,8955001549,Merchant_misc_net_31,misc_net,138.84,2024-03-30 16:02:00,Philadelphia,PA,0
TXN-001551,3596001550,Merchant_misc_net_35,misc_net,10216.65,2024-03-31 22:46:00,Columbus,OH,1
TXN-001552,5650001551,Merchant_travel_48,travel,230.55,2024-04-01 20:40:00,Atlanta,GA,0
TXN-001553,7175001552,Merchant_misc_net_29,misc_net,58.86,2024-04-02 13:50:00,Columbus,OH,0
TXN-001554,7908001553,Merchant_grocery_pos_28,grocery_pos,14493.91,2024-04-03 03:47:00,Columbus,OH,1
TXN-001555,1183001554,Merchant_gas_transport_48,gas_transport,287.81,2024-04-04 11:30:00,Columbus,OH,0
TXN-001556,9429001555,Merchant_travel_12,travel,199.98,2024-04-05 18:07:00,Seattle,WA,0
TXN-001557,9954001556,Merchant_food_dining_42,food_dining,108.95,2024-04-06 12:37:00,Los Angeles,CA,0
TXN-001558,9198001557,Merchant_travel_20,travel,345.96,2024-04-07 14:15:00,Seattle,WA,0
TXN-001559,5975001558,Merchant_grocery_pos_20,grocery_pos,185.01,2024-04-08 14:09:00,Houston,TX,0
TXN-001560,3954001559,Merchant_home_2,home,386.04,2024-04-09 19:17:00,Columbus,OH,0
TXN-001561,6497001560,Merchant_shopping_pos_28,shopping_pos,117.72,2024-04-10 17:53:00,Chicago,IL,0
TXN-001562,5037001561,Merchant_shopping_pos_7,shopping_pos,355.16,2024-04-11 18:39:00,Charlotte,NC,0
TXN-001563,2200001562,Merchant_gas_transport_3,gas_transport,105.11,2024-04-12 12:39:00,Seattle,WA,0
TXN-001564,4768001563,Merchant_gas_transport_20,gas_transport,349.43,2024-04-13 12:22:00,Seattle,WA,0
TXN-001565,3306001564,Merchant_shopping_net_33,shopping_net,3625.97,2024-04-14 02:04:00,Charlotte,NC,1
TXN-001566,6190001565,Merchant_grocery_pos_6,grocery_pos,360.97,2024-04-15 05:15:00,Chicago,IL,1
TXN-001567,2996001566,Merchant_entertainment_3,entertainment,116.0,2024-04-16 10:21:00,Miami,FL,0
TXN-001568,4760001567,Merchant_grocery_pos_30,grocery_pos,6758.02,2024-04-17 02:16:00,Miami,FL,1
TXN-001569,2055001568,Merchant_health_fitness_6,health_fitness,385.83,2024-04-18 13:23:00,Philadelphia,PA,0
TXN-001570,3836001569,Merchant_shopping_net_43,shopping_net,14369.42,2024-04-19 04:25:00,Columbus,OH,1
TXN-001571,3050001570,Merchant_shopping_net_34,shopping_net,210.42,2024-04-20 09:01:00,New York,NY,0
TXN-001572,2741001571,Merchant_shopping_pos_32,shopping_pos,10453.8,2024-04-21 04:41:00,Chicago,IL,1
TXN-001573,9987001572,Merchant_food_dining_9,food_dining,127.98,2024-04-22 17:52:00,Miami,FL,0
TXN-001574,8803001573,Merchant_shopping_pos_22,shopping_pos,238.21,2024-04-23 17:30:00,Atlanta,GA,0
TXN-001575,3135001574,Merchant_travel_47,travel,223.34,2024-04-24 15:51:00,Los Angeles,CA,0
TXN-001576,1387001575,Merchant_entertainment_46,entertainment,152.98,2024-04-25 16:28:00,Columbus,OH,0
TXN-001577,7050001576,Merchant_health_fitness_26,health_fitness,25.49,2024-04-26 18:41:00,Columbus,OH,0
TXN-001578,8730001577,Merchant_grocery_pos_27,grocery_pos,175.86,2024-04-27 10:42:00,Houston,TX,0
TXN-001579,6512001578,Merchant_travel_45,travel,268.52,2024-04-28 09:52:00,New York,NY,0
TXN-001580,8197001579,Merchant_misc_net_12,misc_net,73.23,2024-04-29 19:09:00,Atlanta,GA,0
TXN-001581,4255001580,Merchant_home_5,home,174.31,2024-04-30 13:03:00,Houston,TX,0
TXN-001582,4825001581,Merchant_misc_net_15,misc_net,2048.6,2024-05-01 03:44:00,Charlotte,NC,1
TXN-001583,2492001582,Merchant_travel_47,travel,201.79,2024-05-02 16:24:00,Columbus,OH,0
TXN-001584,9105001583,Merchant_shopping_net_5,shopping_net,10198.68,2024-05-03 02:37:00,Charlotte,NC,1
TXN-001585,9589001584,Merchant_shopping_pos_25,shopping_pos,1619.25,2024-05-04 22:09:00,Seattle,WA,1
TXN-001586,3005001585,Merchant_gas_transport_9,gas_transport,144.95,2024-05-05 12:00:00,Charlotte,NC,0
TXN-001587,3164001586,Merchant_gas_transport_15,gas_transport,317.07,2024-05-06 09:55:00,Los Angeles,CA,0
TXN-001588,9772001587,Merchant_misc_net_18,misc_net,76.81,2024-05-07 11:13:00,Houston,TX,0
TXN-001589,8754001588,Merchant_misc_net_26,misc_net,372.31,2024-05-08 18:40:00,Los Angeles,CA,0
TXN-001590,2534001589,Merchant_shopping_pos_38,shopping_pos,194.22,2024-05-09 19:03:00,Atlanta,GA,0
TXN-001591,7453001590,Merchant_food_dining_5,food_dining,120.52,2024-05-10 12:20:00,Seattle,WA,0
TXN-001592,7145001591,Merchant_gas_transport_26,gas_transport,61.11,2024-05-11 08:24:00,Houston,TX,0
TXN-001593,1982001592,Merchant_home_26,home,24.08,2024-05-12 09:13:00,Miami,FL,0
TXN-001594,2316001593,Merchant_health_fitness_17,health_fitness,60.03,2024-05-13 16:20:00,Atlanta,GA,0
TXN-001595,2802001594,Merchant_shopping_pos_1,shopping_pos,301.61,2024-05-14 10:48:00,New York,NY,0
TXN-001596,8885001595,Merchant_kids_pets_26,kids_pets,362.82,2024-05-15 08:12:00,Seattle,WA,0
TXN-001597,2696001596,Merchant_health_fitness_9,health_fitness,109.81,2024-05-16 10:45:00,Atlanta,GA,0
TXN-001598,9382001597,Merchant_misc_net_28,misc_net,103.75,2024-05-17 17:47:00,Houston,TX,0
TXN-001599,8952001598,Merchant_shopping_pos_7,shopping_pos,629.6,2024-05-18 04:02:00,Houston,TX,1
TXN-001600,7376001599,Merchant_shopping_net_46,shopping_net,1541.47,2024-05-19 23:19:00,Miami,FL,1
TXN-001601,6223001600,Merchant_shopping_pos_17,shopping_pos,382.87,2024-05-20 18:52:00,Seattle,WA,0
TXN-001602,7310001601,Merchant_gas_transport_11,gas_transport,173.03,2024-05-21 14:49:00,Houston,TX,0
TXN-001603,3045001602,Merchant_grocery_pos_42,grocery_pos,241.9,2024-05-22 19:11:00,Miami,FL,0
TXN-001604,8780001603,Merchant_shopping_net_26,shopping_net,249.55,2024-05-23 08:13:00,Seattle,WA,0
TXN-001605,9459001604,Merchant_home_18,home,162.04,2024-05-24 08:13:00,New York,NY,0
TXN-001606,4182001605,Merchant_health_fitness_1,health_fitness,92.16,2024-05-25 14:33:00,Seattle,WA,0
TXN-001607,6946001606,Merchant_shopping_pos_16,shopping_pos,51.33,2024-05-26 13:45:00,New York,NY,0
TXN-001608,1150001607,Merchant_shopping_net_13,shopping_net,9356.48,2024-05-27 22:03:00,New York,NY,1
TXN-001609,1881001608,Merchant_gas_transport_44,gas_transport,70.4,2024-05-28 10:14:00,Houston,TX,0
TXN-001610,7013001609,Merchant_kids_pets_44,kids_pets,52.45,2024-05-29 17:50:00,Houston,TX,0
TXN-001611,2462001610,Merchant_shopping_pos_1,shopping_pos,51.73,2024-05-30 10:24:00,Los Angeles,CA,0
TXN-001612,8306001611,Merchant_entertainment_48,entertainment,259.97,2024-05-31 14:44:00,Charlotte,NC,0
TXN-001613,7963001612,Merchant_health_fitness_36,health_fitness,248.39,2024-06-01 09:48:00,Miami,FL,0
TXN-001614,2403001613,Merchant_shopping_net_46,shopping_net,36.49,2024-06-02 12:18:00,Philadelphia,PA,0
TXN-001615,4389001614,Merchant_misc_pos_23,misc_pos,355.45,2024-06-03 09:56:00,Charlotte,NC,0
TXN-001616,4343001615,Merchant_gas_transport_19,gas_transport,308.63,2024-06-04 14:30:00,Philadelphia,PA,0
TXN-001617,5327001616,Merchant_food_dining_8,food_dining,35.29,2024-06-05 16:45:00,Philadelphia,PA,0
TXN-001618,3639001617,Merchant_personal_care_41,personal_care,103.07,2024-06-06 09:06:00,New York,NY,0
TXN-001619,7722001618,Merchant_personal_care_13,personal_care,271.27,2024-06-07 17:26:00,Miami,FL,0
TXN-001620,1489001619,Merchant_shopping_net_48,shopping_net,397.6,2024-06-08 08:32:00,Columbus,OH,0
TXN-001621,6325001620,Merchant_kids_pets_45,kids_pets,297.41,2024-06-09 18:10:00,Seattle,WA,0
TXN-001622,7657001621,Merchant_personal_care_32,personal_care,304.07,2024-06-10 13:43:00,Los Angeles,CA,0
TXN-001623,1706001622,Merchant_misc_pos_29,misc_pos,318.09,2024-06-11 09:50:00,Seattle,WA,0
TXN-001624,8394001623,Merchant_food_dining_8,food_dining,259.81,2024-06-12 14:53:00,Philadelphia,PA,0
TXN-001625,5415001624,Merchant_entertainment_26,entertainment,98.56,2024-06-13 14:50:00,Philadelphia,PA,0
TXN-001626,5162001625,Merchant_home_5,home,213.85,2024-06-14 11:33:00,Miami,FL,0
TXN-001627,2799001626,Merchant_kids_pets_34,kids_pets,99.84,2024-06-15 18:46:00,Houston,TX,0
TXN-001628,3063001627,Merchant_travel_43,travel,24.95,2024-06-16 14:45:00,Miami,FL,0
TXN-001629,3424001628,Merchant_kids_pets_36,kids_pets,197.61,2024-06-17 12:03:00,Houston,TX,0
TXN-001630,5893001629,Merchant_food_dining_3,food_dining,351.97,2024-06-18 15:27:00,Miami,FL,0
TXN-001631,6050001630,Merchant_grocery_pos_32,grocery_pos,152.5,2024-06-19 02:50:00,Miami,FL,1
TXN-001632,2669001631,Merchant_gas_transport_16,gas_transport,24.62,2024-06-20 16:23:00,Chicago,IL,0
TXN-001633,9624001632,Merchant_home_3,home,131.31,2024-06-21 12:08:00,Los Angeles,CA,0
TXN-001634,4176001633,Merchant_health_fitness_39,health_fitness,29.7,2024-06-22 10:53:00,Houston,TX,0
TXN-001635,4666001634,Merchant_grocery_pos_43,grocery_pos,55.0,2024-06-23 09:13:00,Miami,FL,0
TXN-001636,6438001635,Merchant_health_fitness_23,health_fitness,41.23,2024-06-24 11:14:00,New York,NY,0
TXN-001637,8763001636,Merchant_shopping_net_38,shopping_net,35.45,2024-06-25 14:41:00,Philadelphia,PA,0
TXN-001638,9382001637,Merchant_entertainment_45,entertainment,384.75,2024-06-26 11:46:00,Atlanta,GA,0
TXN-001639,8512001638,Merchant_food_dining_14,food_dining,95.28,2024-06-27 13:17:00,Charlotte,NC,0
TXN-001640,5963001639,Merchant_food_dining_49,food_dining,69.6,2024-06-28 12:39:00,Seattle,WA,0
TXN-001641,7562001640,Merchant_food_dining_35,food_dining,340.76,2024-06-29 14:58:00,New York,NY,0
TXN-001642,6778001641,Merchant_food_dining_12,food_dining,295.21,2024-06-30 19:17:00,Charlotte,NC,0
TXN-001643,9631001642,Merchant_home_40,home,395.08,2024-07-01 14:32:00,Chicago,IL,0
TXN-001644,6197001643,Merchant_home_24,home,311.25,2024-07-02 19:14:00,Atlanta,GA,0
TXN-001645,1097001644,Merchant_entertainment_9,entertainment,350.8,2024-07-03 11:33:00,Miami,FL,0
TXN-001646,6274001645,Merchant_health_fitness_47,health_fitness,164.47,2024-07-04 10:02:00,Chicago,IL,0
TXN-001647,1943001646,Merchant_entertainment_46,entertainment,74.45,2024-07-05 15:51:00,Chicago,IL,0
TXN-001648,1126001647,Merchant_personal_care_10,personal_care,142.74,2024-07-06 10:00:00,Houston,TX,0
